SubjNum,Age,Ethnicity,Sex,TargName,DistName,TargHalf,DistHalf,c.resp,Cond,Resp,acc,RT,Conf
18,21,Cambodian,Male,5.jpg,5.jpg,2,1,2,AA,1,0,6.93,3
18,21,Cambodian,Male,47.jpg,3.jpg,1,2,2,AB,1,0,2.53,3
18,21,Cambodian,Male,1.jpg,7.jpg,1,1,2,AB,2,1,5.67,3
18,21,Cambodian,Male,22.jpg,22.jpg,1,2,2,AA,2,1,5.31,3
18,21,Cambodian,Male,27.jpg,27.jpg,2,1,2,AA,2,1,3.89,3
18,21,Cambodian,Male,46.jpg,46.jpg,1,2,2,AA,2,1,4.62,3
18,21,Cambodian,Male,13.jpg,13.jpg,2,1,2,AA,2,1,2.07,3
18,21,Cambodian,Male,33.jpg,29.jpg,2,2,1,AB,2,0,3.49,3
18,21,Cambodian,Male,8.jpg,17.jpg,1,2,2,AB,2,1,2.73,3
18,21,Cambodian,Male,26.jpg,6.jpg,2,1,2,AB,2,1,5.24,3
18,21,Cambodian,Male,25.jpg,25.jpg,2,1,1,AA,1,1,2.92,3
18,21,Cambodian,Male,44.jpg,44.jpg,2,1,1,AA,1,1,2.71,3
18,21,Cambodian,Male,34.jpg,37.jpg,2,2,2,AB,2,1,1.83,3
18,21,Cambodian,Male,45.jpg,40.jpg,1,1,1,AB,1,1,4.72,3
18,21,Cambodian,Male,11.jpg,11.jpg,2,1,2,AA,2,1,2.26,3
18,21,Cambodian,Male,19.jpg,19.jpg,1,2,1,AA,1,1,5.85,3
18,21,Cambodian,Male,38.jpg,38.jpg,1,2,1,AA,1,1,2.61,3
18,21,Cambodian,Male,18.jpg,23.jpg,1,1,1,AB,1,1,1.71,3
18,21,Cambodian,Male,9.jpg,9.jpg,2,1,1,AA,2,0,7.83,3
18,21,Cambodian,Male,2.jpg,21.jpg,2,2,2,AB,2,1,3.25,3
18,21,Cambodian,Male,41.jpg,41.jpg,1,2,1,AA,2,0,3.93,3
18,21,Cambodian,Male,16.jpg,16.jpg,1,2,1,AA,1,1,3.92,3
19,19,Mexican/Indian,Female,18.jpg,18.jpg,1,2,2,AA,1,0,7.66,2
19,19,Mexican/Indian,Female,23.jpg,23.jpg,2,1,2,AA,1,0,11.07,2
19,19,Mexican/Indian,Female,7.jpg,7.jpg,2,1,2,AA,2,1,4.58,3
19,19,Mexican/Indian,Female,47.jpg,26.jpg,2,1,1,AB,1,1,7.62,3
19,19,Mexican/Indian,Female,24.jpg,24.jpg,1,2,1,AA,1,1,4.57,3
19,19,Mexican/Indian,Female,31.jpg,48.jpg,1,1,1,AB,1,1,3.18,3
19,19,Mexican/Indian,Female,9.jpg,16.jpg,2,2,1,AB,1,1,6.1,3
19,19,Mexican/Indian,Female,12.jpg,44.jpg,2,2,2,AB,1,0,6.77,1
19,19,Mexican/Indian,Female,29.jpg,29.jpg,2,1,2,AA,2,1,4.3,3
19,19,Mexican/Indian,Female,22.jpg,22.jpg,2,1,2,AA,2,1,21.51,1
19,19,Mexican/Indian,Female,21.jpg,1.jpg,1,2,2,AB,2,1,4.01,3
19,19,Mexican/Indian,Female,37.jpg,37.jpg,2,1,1,AA,1,1,12.57,2
19,19,Mexican/Indian,Female,3.jpg,3.jpg,1,2,2,AA,2,1,10.68,2
19,19,Mexican/Indian,Female,30.jpg,30.jpg,2,1,1,AA,2,0,13.12,1
19,19,Mexican/Indian,Female,4.jpg,4.jpg,1,2,2,AA,2,1,10.08,2
19,19,Mexican/Indian,Female,5.jpg,5.jpg,1,2,2,AA,1,0,19.92,1
19,19,Mexican/Indian,Female,36.jpg,36.jpg,1,2,1,AA,2,0,16.46,1
19,19,Mexican/Indian,Female,6.jpg,38.jpg,1,1,1,AB,1,1,3.85,3
19,19,Mexican/Indian,Female,40.jpg,45.jpg,1,1,2,AB,1,0,2.64,3
19,19,Mexican/Indian,Female,42.jpg,17.jpg,1,2,1,AB,2,0,7.26,3
19,19,Mexican/Indian,Female,46.jpg,13.jpg,1,2,2,AB,2,1,3.62,3
19,19,Mexican/Indian,Female,25.jpg,15.jpg,1,2,1,AB,1,1,6.76,2
19,19,Mexican/Indian,Female,11.jpg,20.jpg,2,2,1,AB,1,1,2.26,3
19,19,Mexican/Indian,Female,27.jpg,27.jpg,1,2,1,AA,2,0,14.27,1
19,19,Mexican/Indian,Female,39.jpg,39.jpg,2,1,1,AA,1,1,3.18,3
19,19,Mexican/Indian,Female,2.jpg,19.jpg,2,1,2,AB,1,0,17.65,2
19,19,Mexican/Indian,Female,33.jpg,33.jpg,1,2,1,AA,2,0,21.58,2
19,19,Mexican/Indian,Female,35.jpg,28.jpg,1,1,2,AB,2,1,4.55,2
19,19,Mexican/Indian,Female,10.jpg,43.jpg,2,1,1,AB,1,1,9.97,2
19,19,Mexican/Indian,Female,34.jpg,34.jpg,2,1,1,AA,1,1,3.23,3
19,19,Mexican/Indian,Female,32.jpg,8.jpg,2,2,2,AB,2,1,5.35,1
19,19,Mexican/Indian,Female,41.jpg,14.jpg,2,1,2,AB,2,1,4.5,2
2,19,CHINESE,FEMALE,16.jpg,32.jpg,1,1,1,AB,2,0,7.56,2
2,19,CHINESE,FEMALE,45.jpg,45.jpg,2,1,2,AA,2,1,3.87,3
2,19,CHINESE,FEMALE,1.jpg,8.jpg,2,2,2,AB,2,1,2.47,3
2,19,CHINESE,FEMALE,39.jpg,12.jpg,2,2,2,AB,2,1,4.13,3
2,19,CHINESE,FEMALE,17.jpg,38.jpg,2,1,1,AB,1,1,2.21,3
2,19,CHINESE,FEMALE,3.jpg,10.jpg,1,2,1,AB,1,1,2.38,3
2,19,CHINESE,FEMALE,4.jpg,4.jpg,2,1,2,AA,2,1,6.41,2
2,19,CHINESE,FEMALE,48.jpg,15.jpg,1,1,2,AB,1,0,15.06,2
2,19,CHINESE,FEMALE,31.jpg,2.jpg,1,2,2,AB,2,1,3.37,2
2,19,CHINESE,FEMALE,23.jpg,11.jpg,1,2,2,AB,2,1,1.14,3
2,19,CHINESE,FEMALE,9.jpg,29.jpg,1,2,1,AB,1,1,2.07,3
2,19,CHINESE,FEMALE,33.jpg,33.jpg,2,1,1,AA,1,1,2.51,3
2,19,CHINESE,FEMALE,18.jpg,5.jpg,1,1,2,AB,1,0,1.65,3
2,19,CHINESE,FEMALE,47.jpg,47.jpg,2,1,2,AA,2,1,1.6,3
2,19,CHINESE,FEMALE,43.jpg,43.jpg,1,2,1,AA,1,1,2.14,3
2,19,CHINESE,FEMALE,21.jpg,22.jpg,2,2,1,AB,1,1,1.67,3
2,19,CHINESE,FEMALE,28.jpg,42.jpg,2,1,2,AB,1,0,2.68,3
2,19,CHINESE,FEMALE,25.jpg,25.jpg,1,2,1,AA,1,1,4.15,3
2,19,CHINESE,FEMALE,34.jpg,34.jpg,2,1,1,AA,1,1,4.03,3
2,19,CHINESE,FEMALE,6.jpg,35.jpg,1,1,1,AB,1,1,3.04,3
2,19,CHINESE,FEMALE,36.jpg,46.jpg,2,1,2,AB,2,1,24.04,1
2,19,CHINESE,FEMALE,14.jpg,44.jpg,2,1,1,AB,2,0,12.13,1
2,19,CHINESE,FEMALE,27.jpg,27.jpg,1,2,2,AA,2,1,1.85,3
2,19,CHINESE,FEMALE,37.jpg,37.jpg,1,2,2,AA,2,1,6.87,1
2,19,CHINESE,FEMALE,30.jpg,30.jpg,2,1,2,AA,2,1,5.17,2
2,19,CHINESE,FEMALE,20.jpg,20.jpg,1,2,1,AA,1,1,10.19,1
2,19,CHINESE,FEMALE,40.jpg,40.jpg,2,1,1,AA,1,1,3.34,3
2,19,CHINESE,FEMALE,41.jpg,24.jpg,2,2,1,AB,1,1,1.99,3
2,19,CHINESE,FEMALE,13.jpg,13.jpg,1,2,2,AA,2,1,2.82,3
2,19,CHINESE,FEMALE,19.jpg,19.jpg,2,1,1,AA,1,1,2.68,3
2,19,CHINESE,FEMALE,7.jpg,7.jpg,1,2,2,AA,2,1,3.38,2
2,19,CHINESE,FEMALE,26.jpg,26.jpg,1,2,1,AA,1,1,4.22,3
20,19,Asian (Korean),fF,6.jpg,6.jpg,1,2,1,AA,1,1,4.88,2
20,19,Asian (Korean),fF,17.jpg,23.jpg,2,1,1,AB,1,1,4.2,3
20,19,Asian (Korean),fF,19.jpg,46.jpg,2,1,2,AB,2,1,10.93,3
20,19,Asian (Korean),fF,9.jpg,18.jpg,2,2,2,AB,2,1,14.13,1
20,19,Asian (Korean),fF,5.jpg,5.jpg,2,1,2,AA,2,1,11.63,1
20,19,Asian (Korean),fF,13.jpg,13.jpg,1,2,2,AA,2,1,2.7,3
20,19,Asian (Korean),fF,11.jpg,11.jpg,2,1,2,AA,2,1,2.79,3
20,19,Asian (Korean),fF,7.jpg,22.jpg,1,2,2,AB,2,1,4.75,2
20,19,Asian (Korean),fF,14.jpg,48.jpg,1,1,1,AB,2,0,13.9,1
20,19,Asian (Korean),fF,43.jpg,43.jpg,1,2,1,AA,1,1,3.13,3
20,19,Asian (Korean),fF,15.jpg,15.jpg,2,1,1,AA,1,1,3.4,3
20,19,Asian (Korean),fF,24.jpg,39.jpg,1,2,1,AB,1,1,3.79,3
20,19,Asian (Korean),fF,16.jpg,16.jpg,1,2,1,AA,1,1,6.91,3
20,19,Asian (Korean),fF,34.jpg,8.jpg,1,2,2,AB,2,1,8.55,3
20,19,Asian (Korean),fF,10.jpg,10.jpg,2,1,1,AA,1,1,1.42,3
20,19,Asian (Korean),fF,30.jpg,30.jpg,2,1,1,AA,1,1,5.71,2
20,19,Asian (Korean),fF,42.jpg,4.jpg,1,2,1,AB,1,1,5.83,3
20,19,Asian (Korean),fF,31.jpg,31.jpg,2,1,2,AA,1,0,7.28,1
20,19,Asian (Korean),fF,38.jpg,38.jpg,1,2,2,AA,1,0,11.87,1
20,19,Asian (Korean),fF,29.jpg,26.jpg,1,1,1,AB,1,1,2.26,3
20,19,Asian (Korean),fF,32.jpg,32.jpg,1,2,2,AA,1,0,8.44,1
20,19,Asian (Korean),fF,3.jpg,3.jpg,2,1,2,AA,2,1,3.09,3
20,19,Asian (Korean),fF,44.jpg,27.jpg,1,1,2,AB,2,1,4.62,3
20,19,Asian (Korean),fF,36.jpg,12.jpg,2,2,1,AB,1,1,10.05,2
20,19,Asian (Korean),fF,2.jpg,2.jpg,1,2,1,AA,1,1,4.88,2
20,19,Asian (Korean),fF,47.jpg,47.jpg,1,2,2,AA,1,0,6.42,1
20,19,Asian (Korean),fF,1.jpg,20.jpg,1,1,2,AB,2,1,6.78,3
20,19,Asian (Korean),fF,28.jpg,21.jpg,2,2,2,AB,2,1,5.96,3
20,19,Asian (Korean),fF,41.jpg,45.jpg,2,2,1,AB,1,1,7.61,3
20,19,Asian (Korean),fF,25.jpg,25.jpg,2,1,1,AA,1,1,3.55,3
20,19,Asian (Korean),fF,37.jpg,33.jpg,2,1,1,AB,1,1,10.61,2
20,19,Asian (Korean),fF,40.jpg,35.jpg,2,1,2,AB,2,1,6.02,2
21,19,White,Female,46.jpg,46.jpg,2,1,2,AA,2,1,6.25,2
21,19,White,Female,9.jpg,8.jpg,2,2,1,AB,1,1,6.76,2
21,19,White,Female,2.jpg,40.jpg,1,2,1,AB,1,1,10.16,3
21,19,White,Female,16.jpg,3.jpg,2,1,2,AB,2,1,5.05,3
21,19,White,Female,5.jpg,5.jpg,2,1,2,AA,2,1,5.8,3
21,19,White,Female,7.jpg,13.jpg,1,1,2,AB,2,1,3.55,3
21,19,White,Female,26.jpg,26.jpg,1,2,1,AA,1,1,7.13,2
21,19,White,Female,19.jpg,21.jpg,1,2,2,AB,2,1,3.99,3
21,19,White,Female,39.jpg,39.jpg,1,2,2,AA,2,1,5.5,3
21,19,White,Female,6.jpg,6.jpg,1,2,2,AA,2,1,7.96,3
21,19,White,Female,37.jpg,37.jpg,2,1,2,AA,1,0,12.09,2
21,19,White,Female,42.jpg,42.jpg,2,1,1,AA,1,1,3.53,3
21,19,White,Female,41.jpg,41.jpg,1,2,1,AA,1,1,11.08,2
21,19,White,Female,29.jpg,45.jpg,2,1,1,AB,1,1,3.11,3
21,19,White,Female,20.jpg,20.jpg,2,1,1,AA,1,1,4.84,3
21,19,White,Female,43.jpg,23.jpg,2,2,2,AB,2,1,14.12,2
21,19,White,Female,17.jpg,17.jpg,2,1,1,AA,1,1,4.26,3
21,19,White,Female,44.jpg,32.jpg,2,1,1,AB,1,1,5.9,3
21,19,White,Female,15.jpg,28.jpg,1,2,1,AB,1,1,4.21,3
21,19,White,Female,34.jpg,35.jpg,1,2,2,AB,2,1,7.49,3
21,19,White,Female,1.jpg,1.jpg,2,1,2,AA,2,1,4.89,2
21,19,White,Female,25.jpg,48.jpg,2,2,2,AB,2,1,4.67,3
21,19,White,Female,12.jpg,12.jpg,1,2,1,AA,1,1,4.78,3
21,19,White,Female,4.jpg,4.jpg,1,2,2,AA,2,1,4.61,3
21,19,White,Female,18.jpg,18.jpg,2,1,1,AA,1,1,5.89,2
21,19,White,Female,27.jpg,47.jpg,1,1,1,AB,1,1,6.56,2
21,19,White,Female,10.jpg,38.jpg,1,1,2,AB,2,1,3.13,3
21,19,White,Female,24.jpg,33.jpg,1,1,1,AB,1,1,6.69,3
21,19,White,Female,36.jpg,36.jpg,1,2,1,AA,1,1,2.89,3
21,19,White,Female,30.jpg,22.jpg,2,1,2,AB,2,1,2.75,3
21,19,White,Female,31.jpg,31.jpg,1,2,2,AA,2,1,5.08,2
21,19,White,Female,11.jpg,14.jpg,2,2,1,AB,1,1,2.94,3
22,19,LATINA,female,6.jpg,11.jpg,2,1,2,AB,2,1,6.21,3
22,19,LATINA,female,39.jpg,36.jpg,1,1,1,AB,1,1,24.27,2
22,19,LATINA,female,38.jpg,38.jpg,1,2,2,AA,2,1,4.91,3
22,19,LATINA,female,17.jpg,17.jpg,2,1,2,AA,1,0,10.11,1
22,19,LATINA,female,46.jpg,46.jpg,1,2,1,AA,1,1,11.22,2
22,19,LATINA,female,34.jpg,34.jpg,1,2,1,AA,1,1,6.59,3
22,19,LATINA,female,9.jpg,20.jpg,1,1,1,AB,1,1,16.38,3
22,19,LATINA,female,44.jpg,44.jpg,1,2,2,AA,2,1,4.99,3
22,19,LATINA,female,19.jpg,30.jpg,2,2,2,AB,2,1,6.31,3
22,19,LATINA,female,3.jpg,27.jpg,1,1,2,AB,2,1,10.66,3
22,19,LATINA,female,14.jpg,14.jpg,1,2,1,AA,1,1,10.57,2
22,19,LATINA,female,41.jpg,32.jpg,1,2,1,AB,2,0,5.64,3
22,19,LATINA,female,23.jpg,23.jpg,2,1,2,AA,2,1,5.69,3
22,19,LATINA,female,15.jpg,43.jpg,1,1,2,AB,2,1,3.44,3
22,19,LATINA,female,1.jpg,28.jpg,1,2,2,AB,2,1,13.12,2
22,19,LATINA,female,26.jpg,40.jpg,2,2,1,AB,1,1,7.52,3
22,19,LATINA,female,35.jpg,2.jpg,2,1,1,AB,1,1,12.33,2
22,19,LATINA,female,47.jpg,47.jpg,2,1,1,AA,1,1,2.95,3
22,19,LATINA,female,4.jpg,45.jpg,2,1,2,AB,1,0,2.99,3
22,19,LATINA,female,29.jpg,13.jpg,2,1,1,AB,2,0,5.55,3
22,19,LATINA,female,16.jpg,42.jpg,2,2,2,AB,2,1,4.52,3
22,19,LATINA,female,31.jpg,31.jpg,1,2,1,AA,1,1,3.43,2
22,19,LATINA,female,24.jpg,24.jpg,1,2,2,AA,2,1,2.23,2
22,19,LATINA,female,21.jpg,33.jpg,1,2,1,AB,1,1,2.97,2
22,19,LATINA,female,18.jpg,37.jpg,1,2,2,AB,1,0,4.23,1
22,19,LATINA,female,48.jpg,48.jpg,2,1,1,AA,1,1,1.73,3
22,19,LATINA,female,8.jpg,8.jpg,2,1,2,AA,2,1,3.33,2
22,19,LATINA,female,22.jpg,22.jpg,2,1,2,AA,1,0,2.45,2
22,19,LATINA,female,25.jpg,25.jpg,2,1,1,AA,1,1,3.91,1
22,19,LATINA,female,12.jpg,7.jpg,2,2,1,AB,1,1,3.17,3
22,19,LATINA,female,5.jpg,5.jpg,2,1,1,AA,1,1,3.97,3
22,19,LATINA,female,10.jpg,10.jpg,1,2,2,AA,2,1,1.96,3
23,20,HISPANIS,FEMALE,40.jpg,40.jpg,2,1,2,AA,2,1,5.79,2
23,20,HISPANIS,FEMALE,43.jpg,46.jpg,2,2,2,AB,2,1,2.24,3
23,20,HISPANIS,FEMALE,33.jpg,9.jpg,2,1,1,AB,2,0,13.93,1
23,20,HISPANIS,FEMALE,16.jpg,13.jpg,2,2,1,AB,1,1,8.68,2
23,20,HISPANIS,FEMALE,22.jpg,22.jpg,1,2,2,AA,2,1,3.52,3
23,20,HISPANIS,FEMALE,10.jpg,36.jpg,1,1,1,AB,1,1,5.01,3
23,20,HISPANIS,FEMALE,23.jpg,28.jpg,2,1,1,AB,1,1,8.25,2
23,20,HISPANIS,FEMALE,27.jpg,45.jpg,2,2,2,AB,2,1,2.41,3
23,20,HISPANIS,FEMALE,41.jpg,6.jpg,1,2,2,AB,2,1,10.75,1
23,20,HISPANIS,FEMALE,26.jpg,26.jpg,2,1,1,AA,1,1,6.22,3
23,20,HISPANIS,FEMALE,1.jpg,21.jpg,1,2,2,AB,2,1,2.43,3
23,20,HISPANIS,FEMALE,7.jpg,7.jpg,2,1,2,AA,2,1,3.4,3
23,20,HISPANIS,FEMALE,48.jpg,18.jpg,1,1,2,AB,2,1,6.01,2
23,20,HISPANIS,FEMALE,42.jpg,42.jpg,1,2,2,AA,2,1,3.01,3
23,20,HISPANIS,FEMALE,19.jpg,19.jpg,2,1,1,AA,1,1,1.87,3
23,20,HISPANIS,FEMALE,11.jpg,11.jpg,2,1,1,AA,1,1,2.96,3
23,20,HISPANIS,FEMALE,3.jpg,38.jpg,1,2,1,AB,1,1,3.94,2
23,20,HISPANIS,FEMALE,4.jpg,4.jpg,2,1,2,AA,2,1,9.84,1
23,20,HISPANIS,FEMALE,24.jpg,24.jpg,2,1,1,AA,1,1,3.87,2
23,20,HISPANIS,FEMALE,20.jpg,37.jpg,2,2,1,AB,1,1,6.16,1
23,20,HISPANIS,FEMALE,17.jpg,35.jpg,1,1,1,AB,2,0,2.7,2
23,20,HISPANIS,FEMALE,47.jpg,47.jpg,1,2,1,AA,2,0,11.54,1
23,20,HISPANIS,FEMALE,44.jpg,15.jpg,2,1,2,AB,2,1,1.78,3
23,20,HISPANIS,FEMALE,39.jpg,34.jpg,1,2,1,AB,1,1,2.11,2
23,20,HISPANIS,FEMALE,8.jpg,8.jpg,1,2,1,AA,1,1,2.66,3
23,20,HISPANIS,FEMALE,29.jpg,29.jpg,1,2,2,AA,2,1,5.03,1
23,20,HISPANIS,FEMALE,5.jpg,30.jpg,2,1,2,AB,2,1,7.03,2
23,20,HISPANIS,FEMALE,12.jpg,12.jpg,1,2,1,AA,1,1,5.91,1
23,20,HISPANIS,FEMALE,32.jpg,14.jpg,1,1,2,AB,2,1,8.97,2
23,20,HISPANIS,FEMALE,31.jpg,31.jpg,2,1,2,AA,2,1,2.34,3
23,20,HISPANIS,FEMALE,25.jpg,25.jpg,1,2,2,AA,2,1,5.7,3
23,20,HISPANIS,FEMALE,2.jpg,2.jpg,1,2,1,AA,1,1,5.5,1
24,18,ASIAN AMERICAN,MALE,21.jpg,21.jpg,2,1,2,AA,2,1,2.98,3
24,18,ASIAN AMERICAN,MALE,47.jpg,47.jpg,2,1,2,AA,2,1,5.57,3
24,18,ASIAN AMERICAN,MALE,37.jpg,37.jpg,1,2,2,AA,2,1,1.67,3
24,18,ASIAN AMERICAN,MALE,7.jpg,7.jpg,2,1,1,AA,1,1,2.26,3
24,18,ASIAN AMERICAN,MALE,2.jpg,44.jpg,2,1,2,AB,2,1,7.37,2
24,18,ASIAN AMERICAN,MALE,43.jpg,19.jpg,2,2,2,AB,2,1,4.17,2
24,18,ASIAN AMERICAN,MALE,24.jpg,24.jpg,2,1,1,AA,1,1,7.77,1
24,18,ASIAN AMERICAN,MALE,45.jpg,45.jpg,2,1,2,AA,2,1,3,2
24,18,ASIAN AMERICAN,MALE,26.jpg,26.jpg,2,1,2,AA,2,1,4.55,2
24,18,ASIAN AMERICAN,MALE,16.jpg,30.jpg,1,1,1,AB,1,1,2.57,3
24,18,ASIAN AMERICAN,MALE,46.jpg,46.jpg,2,1,1,AA,1,1,1.79,3
24,18,ASIAN AMERICAN,MALE,48.jpg,3.jpg,1,2,1,AB,1,1,8.08,2
24,18,ASIAN AMERICAN,MALE,13.jpg,13.jpg,2,1,1,AA,1,1,2.3,3
24,18,ASIAN AMERICAN,MALE,33.jpg,14.jpg,2,1,1,AB,1,1,19.3,2
24,18,ASIAN AMERICAN,MALE,39.jpg,11.jpg,1,1,2,AB,2,1,3.09,3
24,18,ASIAN AMERICAN,MALE,38.jpg,38.jpg,1,2,2,AA,2,1,2.29,3
24,18,ASIAN AMERICAN,MALE,36.jpg,17.jpg,2,2,2,AB,2,1,4.62,2
24,18,ASIAN AMERICAN,MALE,9.jpg,31.jpg,1,2,2,AB,2,1,3.89,3
24,18,ASIAN AMERICAN,MALE,4.jpg,28.jpg,2,1,2,AB,2,1,1.93,3
24,18,ASIAN AMERICAN,MALE,34.jpg,27.jpg,1,1,2,AB,2,1,21.81,2
24,18,ASIAN AMERICAN,MALE,20.jpg,20.jpg,1,2,2,AA,1,0,6.66,1
24,18,ASIAN AMERICAN,MALE,6.jpg,25.jpg,2,1,1,AB,2,0,9.65,2
24,18,ASIAN AMERICAN,MALE,23.jpg,23.jpg,1,2,1,AA,1,1,1.71,3
24,18,ASIAN AMERICAN,MALE,10.jpg,12.jpg,2,2,1,AB,1,1,2.51,3
24,18,ASIAN AMERICAN,MALE,1.jpg,1.jpg,1,2,1,AA,1,1,9.93,2
24,18,ASIAN AMERICAN,MALE,5.jpg,5.jpg,1,2,1,AA,1,1,18.99,1
24,18,ASIAN AMERICAN,MALE,8.jpg,41.jpg,1,2,1,AB,1,1,12.01,3
24,18,ASIAN AMERICAN,MALE,40.jpg,15.jpg,1,1,1,AB,2,0,8.74,2
24,18,ASIAN AMERICAN,MALE,42.jpg,32.jpg,1,2,2,AB,1,0,15.09,2
24,18,ASIAN AMERICAN,MALE,29.jpg,29.jpg,1,2,1,AA,1,1,1.85,3
24,18,ASIAN AMERICAN,MALE,18.jpg,22.jpg,2,2,1,AB,2,0,5.26,1
24,18,ASIAN AMERICAN,MALE,35.jpg,35.jpg,1,2,2,AA,2,1,7.84,2
25,18,HISPANIC,FEMALE,37.jpg,6.jpg,1,1,1,AB,1,1,4.45,3
25,18,HISPANIC,FEMALE,30.jpg,30.jpg,2,1,2,AA,2,1,6.41,2
25,18,HISPANIC,FEMALE,16.jpg,41.jpg,1,2,2,AB,1,0,19.01,2
25,18,HISPANIC,FEMALE,17.jpg,27.jpg,2,1,1,AB,1,1,3.67,3
25,18,HISPANIC,FEMALE,9.jpg,9.jpg,1,2,2,AA,2,1,4.12,2
25,18,HISPANIC,FEMALE,12.jpg,44.jpg,1,2,1,AB,1,1,4.3,3
25,18,HISPANIC,FEMALE,25.jpg,19.jpg,2,1,2,AB,2,1,2.02,3
25,18,HISPANIC,FEMALE,13.jpg,29.jpg,2,2,1,AB,1,1,3.72,3
25,18,HISPANIC,FEMALE,43.jpg,43.jpg,1,2,1,AA,2,0,5.5,1
25,18,HISPANIC,FEMALE,2.jpg,47.jpg,1,2,1,AB,1,1,15.91,2
25,18,HISPANIC,FEMALE,39.jpg,34.jpg,1,2,2,AB,1,0,9.31,1
25,18,HISPANIC,FEMALE,35.jpg,22.jpg,1,1,2,AB,2,1,3.68,1
25,18,HISPANIC,FEMALE,42.jpg,42.jpg,1,2,2,AA,1,0,8.75,1
25,18,HISPANIC,FEMALE,28.jpg,28.jpg,2,1,1,AA,1,1,4.27,2
25,18,HISPANIC,FEMALE,24.jpg,24.jpg,2,1,2,AA,1,0,2.23,3
25,18,HISPANIC,FEMALE,38.jpg,32.jpg,2,1,1,AB,1,1,2.76,3
25,18,HISPANIC,FEMALE,33.jpg,10.jpg,2,1,2,AB,1,0,8.28,1
25,18,HISPANIC,FEMALE,14.jpg,7.jpg,2,2,1,AB,1,1,9.24,1
25,18,HISPANIC,FEMALE,1.jpg,31.jpg,1,1,2,AB,2,1,7.34,3
25,18,HISPANIC,FEMALE,36.jpg,48.jpg,2,2,2,AB,2,1,2.55,3
25,18,HISPANIC,FEMALE,15.jpg,15.jpg,1,2,1,AA,1,1,2.3,3
25,18,HISPANIC,FEMALE,3.jpg,3.jpg,2,1,2,AA,1,0,4.33,1
25,18,HISPANIC,FEMALE,45.jpg,45.jpg,2,1,2,AA,1,0,3.66,1
25,18,HISPANIC,FEMALE,11.jpg,11.jpg,1,2,1,AA,1,1,3.19,3
25,18,HISPANIC,FEMALE,46.jpg,20.jpg,2,2,2,AB,2,1,3.05,3
25,18,HISPANIC,FEMALE,21.jpg,21.jpg,2,1,1,AA,2,0,5.77,1
25,18,HISPANIC,FEMALE,18.jpg,18.jpg,2,1,1,AA,2,0,4.63,1
25,18,HISPANIC,FEMALE,5.jpg,5.jpg,1,2,1,AA,2,0,8.67,1
25,18,HISPANIC,FEMALE,40.jpg,40.jpg,1,2,2,AA,2,1,10.97,1
25,18,HISPANIC,FEMALE,26.jpg,23.jpg,1,1,1,AB,1,1,4.89,3
25,18,HISPANIC,FEMALE,8.jpg,8.jpg,1,2,2,AA,2,1,4.58,3
25,18,HISPANIC,FEMALE,4.jpg,4.jpg,2,1,1,AA,2,0,9.36,2
26,18,Mexican American,Female,27.jpg,27.jpg,2,1,1,AA,1,1,8.38,3
26,18,Mexican American,Female,3.jpg,12.jpg,1,1,2,AB,2,1,4.74,3
26,18,Mexican American,Female,9.jpg,36.jpg,2,1,2,AB,2,1,8.32,2
26,18,Mexican American,Female,33.jpg,33.jpg,2,1,2,AA,2,1,5.11,3
26,18,Mexican American,Female,13.jpg,13.jpg,1,2,1,AA,1,1,7.51,3
26,18,Mexican American,Female,8.jpg,39.jpg,1,1,1,AB,2,0,9.56,1
26,18,Mexican American,Female,47.jpg,47.jpg,2,1,2,AA,2,1,8.75,2
26,18,Mexican American,Female,6.jpg,6.jpg,1,2,1,AA,1,1,12.46,1
26,18,Mexican American,Female,34.jpg,34.jpg,1,2,2,AA,2,1,4.1,3
26,18,Mexican American,Female,37.jpg,25.jpg,2,1,1,AB,2,0,12.8,2
26,18,Mexican American,Female,16.jpg,1.jpg,2,2,2,AB,2,1,3.69,3
26,18,Mexican American,Female,21.jpg,23.jpg,1,2,1,AB,1,1,21.23,3
26,18,Mexican American,Female,10.jpg,10.jpg,2,1,1,AA,1,1,6.46,3
26,18,Mexican American,Female,42.jpg,42.jpg,2,1,1,AA,2,0,6.17,1
26,18,Mexican American,Female,7.jpg,28.jpg,2,1,2,AB,2,1,3.12,3
26,18,Mexican American,Female,40.jpg,40.jpg,1,2,1,AA,1,1,5.97,1
26,18,Mexican American,Female,35.jpg,32.jpg,1,1,2,AB,2,1,5.89,2
26,18,Mexican American,Female,31.jpg,31.jpg,1,2,2,AA,2,1,4.57,3
26,18,Mexican American,Female,38.jpg,18.jpg,2,1,1,AB,1,1,2.99,3
26,18,Mexican American,Female,29.jpg,29.jpg,1,2,1,AA,1,1,3.8,1
26,18,Mexican American,Female,24.jpg,4.jpg,1,2,1,AB,2,0,2.92,2
26,18,Mexican American,Female,45.jpg,45.jpg,2,1,2,AA,2,1,6.95,3
26,18,Mexican American,Female,44.jpg,44.jpg,2,1,2,AA,2,1,8.94,1
26,18,Mexican American,Female,11.jpg,11.jpg,1,2,2,AA,1,0,4.58,2
26,18,Mexican American,Female,14.jpg,48.jpg,2,2,2,AB,2,1,4.17,1
26,18,Mexican American,Female,20.jpg,26.jpg,1,1,1,AB,1,1,3.87,2
