SubjNum,RT,acc,Cond,c.resp,TargStrength,qs
33,4.15,0,AA,2,1,<.7-1.0
33,3.4,1,AA,1,1,>.3-<=.7
33,4.69,0,AA,1,1,<.7-1.0
33,4.04,0,AA,1,1,<.7-1.0
33,3.73,1,AA,2,1,>.3-<=.7
33,2.89,1,AA,2,1,<=.3
33,2.61,1,AA,2,1,<=.3
33,3.8,1,AA,2,1,>.3-<=.7
33,4.38,1,AA,2,1,<.7-1.0
33,4.48,0,AA,1,1,<.7-1.0
33,2.83,1,AA,2,1,<=.3
33,1.29,1,AA,1,1,<=.3
33,3.86,1,AA,2,1,<.7-1.0
33,2.96,0,AA,1,1,<=.3
33,3.34,0,AA,1,1,>.3-<=.7
33,2.13,1,AA,2,1,<=.3
33,3.66,1,AA,1,1,>.3-<=.7
33,3.13,1,AB,1,2,>.3-<=.7
33,4.05,1,AB,2,2,<.7-1.0
33,3.82,1,AB,2,2,>.3-<=.7
33,2.41,1,AB,1,2,<=.3
33,4.67,1,AB,2,2,<.7-1.0
33,2.53,1,AB,1,2,<=.3
33,3.52,1,AB,2,2,>.3-<=.7
33,1.88,1,AB,1,2,<=.3
33,3.9,1,AB,1,2,<.7-1.0
33,2.77,1,AB,1,2,<=.3
33,4.61,1,AB,2,2,<.7-1.0
33,4.97,0,AB,1,2,<.7-1.0
33,2.91,1,AB,2,2,>.3-<=.7
33,3.24,1,AB,1,2,>.3-<=.7
33,2.22,1,AB,2,2,<=.3
33,3.38,1,AB,1,2,>.3-<=.7
33,2.87,1,AB,2,2,<=.3
33,4.18,1,AB,1,2,<.7-1.0
33,4.66,0,AB,2,2,<.7-1.0
33,2.87,1,AB,2,2,<=.3
33,3.22,1,AB,1,2,>.3-<=.7
33,2.23,0,AB,2,2,<=.3
33,3.21,1,AB,2,2,>.3-<=.7
33,3.74,1,AB,1,2,>.3-<=.7
33,2.88,1,AA,1,2,>.3-<=.7
33,2.71,1,AA,1,2,<=.3
33,3.65,0,AA,2,2,<.7-1.0
33,3.67,1,AA,1,2,<.7-1.0
33,3.46,1,AA,2,2,>.3-<=.7
33,2.51,1,AA,1,2,<=.3
33,2.88,1,AA,2,2,>.3-<=.7
33,4.37,1,AA,1,2,<.7-1.0
33,3.21,1,AA,2,2,>.3-<=.7
33,3.18,1,AA,1,2,>.3-<=.7
33,2.14,1,AA,1,2,<=.3
33,1.59,1,AA,1,2,<=.3
33,2.34,1,AA,2,2,<=.3
33,3.86,0,AA,2,2,<.7-1.0
33,3,1,AA,2,2,>.3-<=.7
33,2.57,1,AA,2,2,<=.3
33,3.75,0,AA,1,2,<.7-1.0
33,3.67,1,AA,1,2,<.7-1.0
33,3.34,1,AA,2,2,>.3-<=.7
33,4.59,1,AA,2,2,<.7-1.0
33,3.47,1,AA,2,2,>.3-<=.7
33,1.87,1,AA,1,2,<=.3
33,3.64,0,AA,2,2,>.3-<=.7
33,3.06,1,AA,1,2,>.3-<=.7
35,2.65,1,AB,1,1,>.3-<=.7
35,3.26,0,AB,1,1,<.7-1.0
35,3.13,1,AB,2,1,<.7-1.0
35,3.05,1,AB,1,1,<.7-1.0
35,2.4,1,AB,2,1,>.3-<=.7
35,3,1,AB,2,1,>.3-<=.7
35,2.19,1,AB,2,1,>.3-<=.7
35,2.89,1,AB,2,1,>.3-<=.7
35,3.08,0,AB,2,1,<.7-1.0
35,3.02,1,AB,1,1,>.3-<=.7
35,2.21,1,AB,1,1,>.3-<=.7
35,2.2,1,AB,1,1,>.3-<=.7
35,3.21,1,AB,2,1,<.7-1.0
35,2.01,1,AB,2,1,<=.3
35,3.05,0,AB,2,1,<.7-1.0
35,1.66,1,AB,2,1,<=.3
35,1.43,1,AB,1,1,<=.3
35,2.37,1,AB,1,1,>.3-<=.7
35,3.56,1,AB,1,1,<.7-1.0
35,1.82,1,AB,2,1,<=.3
35,2.38,1,AB,2,1,>.3-<=.7
35,2.16,1,AB,1,1,<=.3
35,2.04,0,AB,1,1,<=.3
35,1.96,0,AB,1,1,<=.3
35,3.06,1,AA,1,1,<.7-1.0
35,2.79,1,AA,1,1,>.3-<=.7
35,3.24,0,AA,2,1,<.7-1.0
35,2.29,1,AA,2,1,>.3-<=.7
35,1.77,1,AA,1,1,<=.3
35,2.44,1,AA,1,1,>.3-<=.7
35,2.25,1,AA,1,1,>.3-<=.7
35,1.97,1,AA,2,1,<=.3
35,1.5,1,AA,1,1,<=.3
35,2.02,1,AA,1,1,>.3-<=.7
35,3.46,0,AA,2,1,<.7-1.0
35,2.3,1,AA,2,1,>.3-<=.7
35,4.23,1,AA,2,1,<.7-1.0
35,2.95,1,AA,1,1,<.7-1.0
35,2.91,1,AA,2,1,>.3-<=.7
35,1.97,1,AA,1,1,<=.3
35,2.87,1,AA,2,1,>.3-<=.7
35,1.94,1,AA,1,1,<=.3
35,2.04,1,AA,2,1,>.3-<=.7
35,2.43,1,AA,2,1,>.3-<=.7
35,3.15,1,AA,1,1,<.7-1.0
35,1.87,0,AA,2,1,<=.3
35,3.5,1,AA,2,1,<.7-1.0
35,1.63,1,AA,1,1,<=.3
35,3.82,1,AB,1,2,<.7-1.0
35,3.13,1,AB,2,2,<.7-1.0
35,3.18,1,AB,2,2,<.7-1.0
35,4.11,1,AB,2,2,<.7-1.0
35,1.86,1,AB,1,2,<=.3
35,2.87,1,AB,2,2,>.3-<=.7
35,1.17,1,AB,1,2,<=.3
35,2.73,1,AB,2,2,>.3-<=.7
35,2.44,1,AB,1,2,>.3-<=.7
35,2.16,1,AB,2,2,>.3-<=.7
35,2.58,1,AB,1,2,>.3-<=.7
35,1.95,1,AB,1,2,<=.3
35,2.12,1,AB,1,2,>.3-<=.7
35,3.25,1,AB,2,2,<.7-1.0
35,1.27,1,AB,1,2,<=.3
35,3.72,1,AB,2,2,<.7-1.0
35,2.08,1,AB,1,2,<=.3
35,1.56,1,AB,2,2,<=.3
35,2.48,1,AB,2,2,>.3-<=.7
35,2.1,1,AB,1,2,>.3-<=.7
35,2.62,1,AB,1,2,>.3-<=.7
35,3.29,1,AB,1,2,<.7-1.0
35,2.06,1,AB,2,2,<=.3
35,4.59,1,AA,2,2,<.7-1.0
35,2.48,1,AA,2,2,<.7-1.0
35,2.62,1,AA,2,2,<.7-1.0
35,3.17,1,AA,1,2,<.7-1.0
35,2.09,1,AA,2,2,>.3-<=.7
35,2.79,1,AA,2,2,<.7-1.0
35,1.42,0,AA,2,2,<=.3
35,2.32,0,AA,2,2,<.7-1.0
35,1.98,1,AA,1,2,>.3-<=.7
35,1.6,1,AA,2,2,<=.3
35,3.11,1,AA,2,2,<.7-1.0
35,1.58,1,AA,1,2,<=.3
35,2.07,1,AA,1,2,>.3-<=.7
35,1.54,1,AA,1,2,<=.3
35,1.69,1,AA,2,2,<=.3
35,1.75,1,AA,1,2,>.3-<=.7
35,1.82,1,AA,1,2,>.3-<=.7
35,2.29,1,AA,2,2,>.3-<=.7
35,1.7,1,AA,1,2,<=.3
35,1.92,1,AA,2,2,>.3-<=.7
35,2.24,1,AA,1,2,>.3-<=.7
35,1.76,1,AA,1,2,>.3-<=.7
35,1.06,1,AA,1,2,<=.3
35,1.76,1,AA,1,2,>.3-<=.7
36,2.61,0,AB,1,1,<.7-1.0
36,1.19,1,AB,2,1,<=.3
36,2.04,0,AB,1,1,<.7-1.0
36,2.12,0,AB,2,1,<.7-1.0
36,1.1,1,AB,2,1,<=.3
36,2.31,0,AB,2,1,<.7-1.0
36,2.66,0,AB,1,1,<.7-1.0
36,1.55,0,AB,2,1,>.3-<=.7
36,1.38,1,AB,2,1,>.3-<=.7
36,1.77,1,AB,1,1,>.3-<=.7
36,1.72,1,AB,1,1,>.3-<=.7
36,1.6,1,AB,2,1,>.3-<=.7
36,1.91,0,AB,2,1,>.3-<=.7
36,1.37,1,AB,1,1,>.3-<=.7
36,1.53,0,AB,2,1,>.3-<=.7
36,1.26,1,AB,1,1,>.3-<=.7
36,1.03,0,AB,1,1,<=.3
36,1.17,1,AB,1,1,<=.3
36,1.11,1,AB,1,1,<=.3
36,1.14,1,AB,2,1,<=.3
36,1.79,1,AB,2,1,>.3-<=.7
36,2.53,1,AB,2,1,<.7-1.0
36,2.52,1,AB,1,1,<.7-1.0
36,1.07,0,AB,1,1,<=.3
36,3.59,0,AA,1,1,<.7-1.0
36,2.6,0,AA,2,1,<.7-1.0
36,3.52,0,AA,1,1,<.7-1.0
36,1.69,1,AA,2,1,<=.3
36,1.97,1,AA,1,1,>.3-<=.7
36,3.2,1,AA,2,1,<.7-1.0
36,2.41,0,AA,2,1,<.7-1.0
36,1.18,0,AA,2,1,<=.3
36,1.35,0,AA,1,1,<=.3
36,2.28,0,AA,2,1,>.3-<=.7
36,2.38,1,AA,2,1,<.7-1.0
36,1.68,1,AA,1,1,<=.3
36,1.73,1,AA,2,1,>.3-<=.7
36,2.09,0,AA,1,1,>.3-<=.7
36,2.35,1,AA,2,1,>.3-<=.7
36,2.03,0,AA,2,1,>.3-<=.7
36,2.54,1,AA,2,1,<.7-1.0
36,2.16,0,AA,2,1,>.3-<=.7
36,2.29,1,AA,1,1,>.3-<=.7
36,1.46,1,AA,1,1,<=.3
36,2.33,1,AA,1,1,>.3-<=.7
36,1.05,0,AA,1,1,<=.3
36,1.78,0,AA,1,1,>.3-<=.7
36,1.47,1,AA,1,1,<=.3
36,1.56,1,AB,2,2,>.3-<=.7
36,2.17,1,AB,2,2,<.7-1.0
36,4.69,1,AB,2,2,<.7-1.0
36,1.18,1,AB,2,2,<=.3
36,1.01,1,AB,1,2,<=.3
36,0.91,0,AB,1,2,<=.3
36,1.54,1,AB,1,2,>.3-<=.7
36,2.11,1,AB,1,2,>.3-<=.7
36,2.61,0,AB,1,2,<.7-1.0
36,1.18,1,AB,2,2,<=.3
36,1.44,1,AB,2,2,>.3-<=.7
36,1.26,1,AB,2,2,<=.3
36,2.65,1,AB,1,2,<.7-1.0
36,1.29,1,AB,1,2,>.3-<=.7
36,2.22,0,AB,2,2,<.7-1.0
36,1.15,0,AB,2,2,<=.3
36,1.81,1,AB,2,2,>.3-<=.7
36,1.51,1,AB,2,2,>.3-<=.7
36,1.31,1,AB,1,2,>.3-<=.7
36,2.15,1,AB,1,2,<.7-1.0
36,1.13,1,AB,1,2,<=.3
36,2.02,1,AB,2,2,>.3-<=.7
36,2.21,1,AB,1,2,<.7-1.0
36,1.41,0,AB,1,2,>.3-<=.7
36,2.94,1,AA,1,2,<.7-1.0
36,1.99,1,AA,1,2,<.7-1.0
36,3.44,1,AA,1,2,<.7-1.0
36,1.39,1,AA,2,2,<=.3
36,2.25,1,AA,1,2,<.7-1.0
36,1.37,1,AA,2,2,<=.3
36,1.45,1,AA,2,2,>.3-<=.7
36,1.16,1,AA,1,2,<=.3
36,0.94,1,AA,2,2,<=.3
36,1.86,1,AA,2,2,>.3-<=.7
36,2.23,1,AA,2,2,<.7-1.0
36,1.87,1,AA,1,2,>.3-<=.7
36,1.24,1,AA,2,2,<=.3
36,1.27,1,AA,2,2,<=.3
36,1.55,1,AA,1,2,>.3-<=.7
36,1.78,1,AA,1,2,>.3-<=.7
36,1.6,1,AA,2,2,>.3-<=.7
36,1.45,1,AA,2,2,>.3-<=.7
36,2.13,0,AA,1,2,<.7-1.0
36,1.91,1,AA,1,2,>.3-<=.7
36,1.22,0,AA,2,2,<=.3
36,2.03,0,AA,1,2,<.7-1.0
36,1.96,1,AA,1,2,>.3-<=.7
37,3.18,1,AB,1,1,<.7-1.0
37,2.03,1,AB,1,1,>.3-<=.7
37,1.94,0,AB,2,1,>.3-<=.7
37,1.94,1,AB,1,1,>.3-<=.7
37,1.94,1,AB,1,1,>.3-<=.7
37,2.43,1,AB,2,1,<.7-1.0
37,1.87,1,AB,1,1,<=.3
37,1.91,1,AB,1,1,>.3-<=.7
37,1.53,1,AB,2,1,<=.3
37,1.39,0,AB,1,1,<=.3
37,2.5,0,AB,2,1,<.7-1.0
37,2.09,1,AB,1,1,>.3-<=.7
37,1.93,1,AB,1,1,>.3-<=.7
37,2.16,0,AB,1,1,>.3-<=.7
37,2.78,1,AB,2,1,<.7-1.0
37,1.83,1,AB,2,1,<=.3
37,1.73,1,AB,1,1,<=.3
37,3.4,0,AB,2,1,<.7-1.0
37,2.08,1,AB,2,1,>.3-<=.7
37,1.59,1,AB,1,1,<=.3
37,2.47,1,AB,2,1,<.7-1.0
37,2.26,0,AB,2,1,>.3-<=.7
37,2.48,0,AB,2,1,<.7-1.0
37,1.31,0,AB,2,1,<=.3
37,4.86,0,AA,1,1,<.7-1.0
37,2.19,0,AA,2,1,>.3-<=.7
37,2.02,1,AA,1,1,<=.3
37,2.5,1,AA,1,1,>.3-<=.7
37,2.19,1,AA,1,1,>.3-<=.7
37,1.81,1,AA,2,1,<=.3
37,2.17,1,AA,1,1,>.3-<=.7
37,2.45,1,AA,1,1,>.3-<=.7
37,1.75,1,AA,2,1,<=.3
37,2.66,1,AA,2,1,<.7-1.0
37,2.5,1,AA,1,1,>.3-<=.7
37,0.11,0,AA,2,1,<=.3
37,2.55,0,AA,2,1,>.3-<=.7
37,2.59,0,AA,2,1,>.3-<=.7
37,1.37,1,AA,2,1,<=.3
37,2.33,1,AA,1,1,>.3-<=.7
37,3.04,1,AA,2,1,<.7-1.0
37,3.11,0,AA,1,1,<.7-1.0
37,2.93,0,AA,2,1,<.7-1.0
37,1.94,1,AA,2,1,<=.3
37,2.87,1,AA,1,1,<.7-1.0
37,2.97,1,AA,2,1,<.7-1.0
37,2.13,1,AA,1,1,<=.3
37,2.26,0,AA,1,1,>.3-<=.7
37,1.48,1,AB,2,2,>.3-<=.7
37,0.89,1,AB,2,2,<=.3
37,1.2,1,AB,1,2,<=.3
37,2.09,1,AB,1,2,<.7-1.0
37,2.51,1,AB,1,2,<.7-1.0
37,2.16,0,AB,1,2,<.7-1.0
37,2.02,1,AB,1,2,<.7-1.0
37,1.17,1,AB,2,2,<=.3
37,1.72,1,AB,1,2,>.3-<=.7
37,1.28,1,AB,2,2,<=.3
37,1.56,1,AB,2,2,>.3-<=.7
37,1.68,1,AB,2,2,>.3-<=.7
37,1.99,0,AB,1,2,>.3-<=.7
37,2.11,1,AB,2,2,<.7-1.0
37,1.59,1,AB,2,2,>.3-<=.7
37,1.14,1,AB,1,2,<=.3
37,1.19,1,AB,2,2,<=.3
37,1.58,1,AB,1,2,>.3-<=.7
37,3.68,1,AB,1,2,<.7-1.0
37,3.05,1,AB,2,2,<.7-1.0
37,1.65,1,AB,2,2,>.3-<=.7
37,1.36,0,AB,1,2,<=.3
37,1.72,0,AB,2,2,>.3-<=.7
37,2.31,0,AA,2,2,>.3-<=.7
37,1.52,1,AA,1,2,<=.3
37,1.55,1,AA,1,2,<=.3
37,1.62,1,AA,1,2,<=.3
37,1.96,1,AA,1,2,>.3-<=.7
37,1.77,1,AA,2,2,<=.3
37,2.24,0,AA,2,2,>.3-<=.7
37,2.89,1,AA,1,2,<.7-1.0
37,2.84,0,AA,2,2,>.3-<=.7
37,1.42,1,AA,2,2,<=.3
37,3.34,1,AA,1,2,<.7-1.0
37,2.09,1,AA,1,2,>.3-<=.7
37,2.88,1,AA,1,2,<.7-1.0
37,3.06,1,AA,2,2,<.7-1.0
37,2.9,1,AA,2,2,<.7-1.0
37,2.84,1,AA,2,2,>.3-<=.7
37,2.1,1,AA,1,2,>.3-<=.7
37,2.18,1,AA,1,2,>.3-<=.7
37,1.63,1,AA,1,2,<=.3
37,2.85,1,AA,2,2,<.7-1.0
37,2.36,1,AA,2,2,>.3-<=.7
37,1.48,1,AA,2,2,<=.3
37,2.87,1,AA,1,2,<.7-1.0
37,2.05,1,AA,2,2,>.3-<=.7
38,2.28,0,AB,2,1,>.3-<=.7
38,3.01,0,AB,2,1,<.7-1.0
38,2.43,1,AB,2,1,>.3-<=.7
38,3.46,1,AB,2,1,<.7-1.0
38,1.51,1,AB,1,1,<=.3
38,1.61,1,AB,1,1,<=.3
38,2.08,1,AB,1,1,>.3-<=.7
38,3.02,0,AB,1,1,<.7-1.0
38,2.94,0,AB,2,1,<.7-1.0
38,2.22,1,AB,1,1,>.3-<=.7
38,3.27,0,AB,2,1,<.7-1.0
38,2.21,1,AB,2,1,>.3-<=.7
38,1.81,1,AB,1,1,<=.3
38,1.64,1,AB,1,1,<=.3
38,2.75,1,AB,1,1,>.3-<=.7
38,2.65,1,AB,1,1,>.3-<=.7
38,2.82,1,AB,2,1,<.7-1.0
38,1.71,1,AB,2,1,<=.3
38,1.73,1,AB,1,1,<=.3
38,2.38,1,AB,2,1,>.3-<=.7
38,2.58,0,AB,1,1,>.3-<=.7
38,1.61,1,AB,1,1,<=.3
38,2.98,0,AB,2,1,<.7-1.0
38,3.29,1,AA,2,1,<.7-1.0
38,4.88,1,AA,2,1,<.7-1.0
38,4.16,1,AA,1,1,<.7-1.0
38,5.39,1,AA,1,1,<.7-1.0
38,2.19,0,AA,1,1,>.3-<=.7
38,3.01,1,AA,1,1,>.3-<=.7
38,2.42,0,AA,1,1,>.3-<=.7
38,2.05,1,AA,1,1,>.3-<=.7
38,1.95,1,AA,2,1,<=.3
38,1.47,1,AA,2,1,<=.3
38,2.42,1,AA,1,1,>.3-<=.7
38,2.19,0,AA,2,1,>.3-<=.7
38,1.67,1,AA,1,1,<=.3
38,1.54,1,AA,2,1,<=.3
38,3.03,1,AA,1,1,>.3-<=.7
38,3.67,0,AA,1,1,<.7-1.0
38,2.68,1,AA,1,1,>.3-<=.7
38,3.72,0,AA,2,1,<.7-1.0
38,2.52,0,AA,2,1,>.3-<=.7
38,2.01,1,AA,1,1,<=.3
38,3.34,0,AA,2,1,<.7-1.0
38,1.58,1,AA,2,1,<=.3
38,2.37,0,AA,2,1,>.3-<=.7
38,1.21,0,AA,2,1,<=.3
38,1.91,0,AB,1,2,>.3-<=.7
38,3.46,1,AB,2,2,<.7-1.0
38,2.24,1,AB,2,2,>.3-<=.7
38,3.05,1,AB,1,2,>.3-<=.7
38,2.8,0,AB,2,2,>.3-<=.7
38,5.87,0,AB,1,2,<.7-1.0
38,3.56,0,AB,2,2,<.7-1.0
38,1.88,1,AB,1,2,>.3-<=.7
38,1.78,1,AB,1,2,<=.3
38,4.03,1,AB,2,2,<.7-1.0
38,3.76,0,AB,2,2,<.7-1.0
38,3.08,1,AB,1,2,<.7-1.0
38,2.68,0,AB,2,2,>.3-<=.7
38,1.45,0,AB,1,2,<=.3
38,2.23,1,AB,1,2,>.3-<=.7
38,1.68,1,AB,1,2,<=.3
38,1.37,0,AB,2,2,<=.3
38,1.49,1,AB,1,2,<=.3
38,2.25,1,AB,1,2,>.3-<=.7
38,2.88,0,AB,2,2,>.3-<=.7
38,3.37,1,AB,2,2,<.7-1.0
38,1.55,1,AB,1,2,<=.3
38,1.94,1,AB,2,2,>.3-<=.7
38,1.72,1,AB,2,2,<=.3
38,3.4,1,AA,1,2,<.7-1.0
38,1.79,1,AA,2,2,>.3-<=.7
38,2.94,1,AA,1,2,<.7-1.0
38,1.63,1,AA,2,2,<=.3
38,4.04,0,AA,1,2,<.7-1.0
38,2.17,1,AA,2,2,>.3-<=.7
38,1.42,1,AA,1,2,<=.3
38,1.37,1,AA,1,2,<=.3
38,2.7,1,AA,1,2,<.7-1.0
38,2.31,1,AA,2,2,>.3-<=.7
38,1.52,1,AA,2,2,<=.3
38,2.28,1,AA,2,2,>.3-<=.7
38,1.37,1,AA,2,2,<=.3
38,2.36,1,AA,1,2,>.3-<=.7
38,2.1,1,AA,2,2,>.3-<=.7
38,1.27,1,AA,1,2,<=.3
38,1.63,1,AA,2,2,<=.3
38,3.08,0,AA,2,2,<.7-1.0
38,1.81,1,AA,2,2,>.3-<=.7
38,2.54,0,AA,1,2,<.7-1.0
38,2.57,1,AA,1,2,<.7-1.0
38,1.78,1,AA,1,2,>.3-<=.7
38,1.63,1,AA,1,2,<=.3
38,1.2,1,AA,2,2,<=.3
39,2.3,1,AB,2,1,<=.3
39,2,1,AB,1,1,<=.3
39,2.49,1,AB,2,1,>.3-<=.7
39,2.7,1,AB,2,1,>.3-<=.7
39,4.02,1,AB,2,1,<.7-1.0
39,1.93,0,AB,1,1,<=.3
39,3.11,0,AB,1,1,>.3-<=.7
39,3.29,0,AB,2,1,>.3-<=.7
39,3.03,1,AB,1,1,>.3-<=.7
39,3.33,0,AB,2,1,<.7-1.0
39,2.59,1,AB,1,1,>.3-<=.7
39,2.62,1,AB,1,1,>.3-<=.7
39,2.4,1,AB,2,1,>.3-<=.7
39,3.49,1,AB,2,1,<.7-1.0
39,4.09,1,AB,1,1,<.7-1.0
39,3.36,0,AB,1,1,<.7-1.0
39,2.34,1,AB,2,1,<=.3
39,1.65,1,AB,1,1,<=.3
39,3.09,0,AB,2,1,>.3-<=.7
39,4.36,1,AB,2,1,<.7-1.0
39,2.46,0,AB,2,1,>.3-<=.7
39,2.12,1,AB,1,1,<=.3
39,3.3,1,AB,1,1,<.7-1.0
39,1.27,1,AB,1,1,<=.3
39,4.16,1,AA,1,1,<.7-1.0
39,3.06,0,AA,1,1,>.3-<=.7
39,2.3,1,AA,2,1,<=.3
39,3.24,0,AA,2,1,>.3-<=.7
39,4.07,0,AA,2,1,>.3-<=.7
39,5.39,0,AA,2,1,<.7-1.0
39,2.73,1,AA,2,1,<=.3
39,4.07,0,AA,2,1,>.3-<=.7
39,4.67,0,AA,2,1,<.7-1.0
39,2.29,1,AA,1,1,<=.3
39,3.66,1,AA,2,1,>.3-<=.7
39,1.96,1,AA,2,1,<=.3
39,3.77,0,AA,1,1,>.3-<=.7
39,3.31,1,AA,1,1,>.3-<=.7
39,4.56,1,AA,2,1,<.7-1.0
39,4.54,0,AA,1,1,<.7-1.0
39,4.15,1,AA,1,1,>.3-<=.7
39,1.7,1,AA,1,1,<=.3
39,1.96,1,AA,2,1,<=.3
39,4.54,1,AA,1,1,<.7-1.0
39,1.57,1,AA,1,1,<=.3
39,3.09,0,AA,2,1,>.3-<=.7
39,4.01,1,AA,1,1,>.3-<=.7
39,5.44,0,AA,1,1,<.7-1.0
39,3.06,0,AB,2,2,>.3-<=.7
39,2.05,0,AB,2,2,>.3-<=.7
39,2.14,0,AB,2,2,>.3-<=.7
39,1.87,1,AB,1,2,<=.3
39,3.65,1,AB,2,2,<.7-1.0
39,1.82,1,AB,2,2,<=.3
39,2.03,1,AB,1,2,<=.3
39,2.13,1,AB,1,2,>.3-<=.7
39,3.07,0,AB,1,2,>.3-<=.7
39,2.42,1,AB,2,2,>.3-<=.7
39,2.43,1,AB,2,2,>.3-<=.7
39,3.71,1,AB,1,2,<.7-1.0
39,4.48,0,AB,1,2,<.7-1.0
39,3.29,1,AB,1,2,<.7-1.0
39,3.89,1,AB,1,2,<.7-1.0
39,1.35,1,AB,2,2,<=.3
39,3.15,1,AB,1,2,>.3-<=.7
39,3.93,1,AB,1,2,<.7-1.0
39,2.01,1,AB,1,2,<=.3
39,1.43,1,AB,2,2,<=.3
39,1.33,0,AB,2,2,<=.3
39,3.63,0,AB,2,2,<.7-1.0
39,2.24,0,AB,2,2,>.3-<=.7
39,3.21,1,AB,1,2,>.3-<=.7
39,3.12,1,AA,2,2,>.3-<=.7
39,2.05,1,AA,1,2,<=.3
39,2.72,1,AA,2,2,<=.3
39,2.79,1,AA,1,2,<=.3
39,2.81,0,AA,1,2,>.3-<=.7
39,4.65,0,AA,2,2,<.7-1.0
39,4.35,1,AA,1,2,<.7-1.0
39,4.18,0,AA,2,2,<.7-1.0
39,4.06,0,AA,2,2,>.3-<=.7
39,2.76,0,AA,2,2,<=.3
39,3.67,1,AA,1,2,>.3-<=.7
39,2.39,1,AA,1,2,<=.3
39,3.42,0,AA,2,2,>.3-<=.7
39,3.07,1,AA,1,2,>.3-<=.7
39,2.22,1,AA,1,2,<=.3
39,4.73,1,AA,1,2,<.7-1.0
39,5.62,0,AA,2,2,<.7-1.0
39,3.44,1,AA,2,2,>.3-<=.7
39,5.83,0,AA,2,2,<.7-1.0
39,4.45,0,AA,1,2,<.7-1.0
39,2.92,1,AA,1,2,>.3-<=.7
39,3.04,1,AA,2,2,>.3-<=.7
39,1.84,1,AA,2,2,<=.3
4,2.64,0,AB,1,1,>.3-<=.7
4,1.94,0,AB,1,1,>.3-<=.7
4,3.23,0,AB,1,1,>.3-<=.7
4,3.86,1,AB,1,1,<.7-1.0
4,1.89,0,AB,1,1,<=.3
4,3.24,1,AB,2,1,<.7-1.0
4,3.5,0,AB,1,1,<.7-1.0
4,3.3,0,AB,2,1,<.7-1.0
4,1.48,0,AB,2,1,<=.3
4,2.4,0,AB,2,1,>.3-<=.7
4,2.8,0,AB,2,1,>.3-<=.7
4,1.89,1,AB,1,1,<=.3
4,2.73,1,AB,2,1,>.3-<=.7
4,3.5,0,AB,2,1,<.7-1.0
4,1.03,0,AB,1,1,<=.3
4,4.19,1,AB,2,1,<.7-1.0
4,2.28,1,AB,2,1,>.3-<=.7
4,0.85,0,AB,1,1,<=.3
4,1.41,0,AB,1,1,<=.3
4,2.17,1,AB,2,1,>.3-<=.7
4,2.47,0,AB,1,1,>.3-<=.7
4,1.83,1,AB,1,1,<=.3
4,1.96,0,AB,2,1,>.3-<=.7
4,3.82,1,AB,2,1,<.7-1.0
4,4.46,0,AA,2,1,<.7-1.0
4,1.79,0,AA,1,1,<=.3
4,2.25,1,AA,2,1,>.3-<=.7
4,3.57,0,AA,2,1,<.7-1.0
4,2.71,1,AA,2,1,>.3-<=.7
4,3.06,1,AA,2,1,>.3-<=.7
4,2.02,1,AA,1,1,<=.3
4,3.18,0,AA,2,1,>.3-<=.7
4,1.34,1,AA,1,1,<=.3
4,4.5,0,AA,2,1,<.7-1.0
4,1.69,1,AA,1,1,<=.3
4,1.35,1,AA,1,1,<=.3
4,2.66,0,AA,1,1,>.3-<=.7
4,3.1,0,AA,1,1,>.3-<=.7
4,2.02,0,AA,2,1,<=.3
4,2.24,0,AA,1,1,>.3-<=.7
4,4.94,0,AA,2,1,<.7-1.0
4,3.92,0,AA,2,1,<.7-1.0
4,1.45,1,AA,2,1,<=.3
4,2.98,1,AA,1,1,>.3-<=.7
4,2.24,1,AA,2,1,>.3-<=.7
4,4.29,1,AA,1,1,<.7-1.0
4,3.9,1,AA,1,1,<.7-1.0
4,3.05,1,AB,2,2,<.7-1.0
4,1.79,1,AB,2,2,>.3-<=.7
4,1.46,1,AB,1,2,>.3-<=.7
4,1.46,1,AB,1,2,>.3-<=.7
4,1.76,1,AB,2,2,>.3-<=.7
4,1.41,1,AB,2,2,>.3-<=.7
4,1.57,1,AB,2,2,>.3-<=.7
4,1.28,1,AB,2,2,<=.3
4,1.43,1,AB,1,2,>.3-<=.7
4,1.23,1,AB,1,2,<=.3
4,1.04,1,AB,1,2,<=.3
4,1.35,0,AB,1,2,>.3-<=.7
4,1.01,1,AB,2,2,<=.3
4,0.89,0,AB,1,2,<=.3
4,2.46,0,AB,1,2,<.7-1.0
4,1.79,1,AB,1,2,>.3-<=.7
4,2.88,1,AB,2,2,<.7-1.0
4,2.18,1,AB,2,2,<.7-1.0
4,1.93,0,AB,1,2,<.7-1.0
4,1.57,0,AB,2,2,>.3-<=.7
4,2.04,1,AB,2,2,<.7-1.0
4,2.14,1,AB,2,2,<.7-1.0
4,1.08,1,AB,1,2,<=.3
4,1.04,1,AB,1,2,<=.3
4,2.16,1,AA,2,2,>.3-<=.7
4,4.59,0,AA,1,2,<.7-1.0
4,1.46,1,AA,1,2,<=.3
4,1.96,0,AA,2,2,>.3-<=.7
4,2.11,1,AA,1,2,>.3-<=.7
4,1.99,1,AA,2,2,>.3-<=.7
4,2.63,1,AA,2,2,>.3-<=.7
4,1.89,1,AA,1,2,<=.3
4,2.65,1,AA,2,2,>.3-<=.7
